,Unnamed: 0.1,index,Unnamed: 0,남산부정단어리뷰,index.1,단어,번역
1192,1192,57,2759,So the day that we went a family of 5 the two parents of five-year-old and two teenagers we took a taxi up to the cable car I recommend that as the best way to get to the N Tower. The cable car ride to the tower was jam-packed full so it's very hard to get your window to get good video so you might have to head your way strongly to get to the window to get some good video or pictures. The wait to get on the cable car was not very long so that was very well worth it. I think you can also walk up the hill and take all the steps to get to the in Tower which I would love to do on a nice spring or fall day not a rainy day like we went. Make sure you take a lot of padlock or some kind of lock to add to the locks at the top I forget what they're for but it's really a pretty cool it's a community or World Wide Arts peace you'll understand when you get there but take a log or Google it before you get there to know why you're taking a lot. There are several places to eat at the in Tower all ranges of prices ranging from probably 2 or 3 Bill signs 2425 Bill signs though so nothing really cheap but definitely a place to stop and eat if you want to have time it was crazy busy even on a rainy day. Once you're up in the tower they have names major cities like New York City is so many kilometers away excetera excetera which is pretty cool so you couldn't go all the way around the whole circle and take pictures with you or yourself and your family and with the cities that you've been to or the city that you're from. The little to shop up in the tower was wonderful and we thought the prices were very fair for some very unique gift ideas we opted for the little puzzle with the frame which happened to be on sale and they had multiple items on there like weekly or monthly cell so that was really. The candy store if it's still there was pretty cool also apart everything is impeccably clean and the candy is quite good although a little spendy but it's worth it. I would say if your only choice to go was during rainy weather then it absolutely still is a must go on but if you could go during clearweather then that would be the best although I'm sure that's also the busiest.,1192,nothing,그래서 5인가족 5인가족 2명과 5세 2명의 부모와 함께 갔던 날 케이블카까지 택시를 타고 N타워로 가는 가장 좋은 방법으로 추천합니다. 타워까지 가는 케이블카는 꽉 찼기 때문에 좋은 비디오를 얻기 위해 창문을 얻는 것이 매우 어렵습니다. 그래서 좋은 비디오나 사진을 얻기 위해 창문으로 가려면 힘차게 나아가야 할 수도 있습니다. 케이블카를 타기 위해 기다리는 시간은 그리 길지 않아서 그만한 가치가 있었습니다. 나는 당신이 언덕을 걸어 올라가기 위해 모든 단계를 밟을 수 있다고 생각합니다. 우리가 갔던 것처럼 비오는 날이 아닌 좋은 봄이나 가을 날에 하고 싶은 인 타워에 도착할 수 있습니다. 상단에 있는 자물쇠에 추가하려면 자물쇠나 자물쇠를 많이 가져가세요. 무엇을 위한 것인지 잊어버렸지만 정말 멋지네요. 그곳에 도착하면 이해할 수 있는 커뮤니티 또는 World Wide Arts의 평화입니다. 그러나 당신이 왜 많이 복용하는지 알기 위해 거기에 도착하기 전에 로그를 취하거나 구글에 그것을 가져 가라. 타워에는 먹을 곳이 여러 군데 있습니다. 아마도 2개 또는 3개의 Bill 표시에서 2425 Bill 표시에 이르기까지 모든 범위의 가격이 있지만 실제로 저렴한 것은 아니지만 시간을 갖고 싶다면 확실히 멈추고 먹을 수 있는 곳입니다. 비오는 날. 일단 타워에 오르면 뉴욕과 같은 주요 도시의 이름이 있습니다. excetera excetera는 너무 수 킬로미터 떨어져 있습니다. excetera excetera는 매우 시원하므로 전체 원을 돌아 다니며 귀하 또는 귀하와 귀하와 사진을 찍을 수 없습니다. 가족과 당신이 가본 도시 또는 당신이 왔던 도시. 타워에서 쇼핑할 작은 물건은 훌륭했고 우리는 가격이 매우 독특한 선물 아이디어에 대해 매우 공정하다고 생각했습니다. 우리는 우연히 판매 중인 프레임이 있는 작은 퍼즐을 선택했고 매주 또는 매월 같은 여러 항목을 가지고 있었습니다. 정말 그랬다. 사탕 가게가 여전히 있다면 아주 시원합니다. 모든 것이 흠 잡을 데없이 깨끗하고 사탕은 약간 비싸지 만 그만한 가치가 있습니다. 나는 당신이 갈 수 있는 유일한 선택이 비가 오는 날씨라면 절대적으로 계속해야 하지만 맑은 날씨에 갈 수 있다면 그것이 가장 바쁘다고 확신하지만 그것이 최고일 것이라고 말하고 싶습니다.
1193,1193,58,2760,"The place is perfect for love birds as it's full of signs of love !!  You have to walk a lot to reach to the main deck but once you reach on top the city view is very beautiful!!  One time visit place, nothing much to explore !!",1193,nothing,"사랑의 흔적이 가득한 사랑의 새들에게 딱인 곳!! 메인 데크까지는 많이 걸어야 하지만 정상에 오르면 시티뷰가 너무 예뻐요!! 한 번 방문하는 곳, 탐험 할 것이별로 없습니다 !!"
1194,1194,59,2771,"Went during night time and it was packed with tourists and locals alike. It was freezing when we got to the top of the entrance. You get to experience 360 view of the city, though nothing spectacular. The queue to take the lift up the tower was long and once you are up there, you need to hustle with a lot of people who are trying to view the scenery all at the same time. Would also not recommend this if you can't take stairs as you still have to walk up a few flights of stairs to get to the entrance at the top even by taking the cable car up.",1194,nothing,밤시간대에 갔더니 현지인과 관광객들로 붐볐다. 우리가 입구의 꼭대기에 도착했을 때 그것은 추웠다. 장관은 아니지만 도시의 360도 전망을 경험할 수 있습니다. 타워에 올라가는 리프트를 타기 위한 줄이 길었고 일단 올라가면 풍경을 동시에 보려면 많은 사람들과 함께 바삐 움직여야 합니다. 케이블카를 타고 올라와도 정상의 입구에 도착하기 위해 몇 층의 계단을 올라야 하므로 계단을 탈 수 없는 경우에도 이것을 권장하지 않습니다.
1195,1195,60,2848,"Great view. Couples can buy a lock and express their love by writing some nice words on it, then lock it at the bridge. You can visit the tower but nothing special. A few resturant there if you want to take a break. Cable car serve both way and cost 6,000 won for single trip and 8,500 for two way.",1195,nothing,"좋은 경치. 커플은 자물쇠를 사서 좋은 글을 써서 사랑을 표현한 다음 다리에 잠글 수 있습니다. 타워를 방문할 수 있지만 특별한 것은 없습니다. 휴식을 취하고 싶다면 레스토랑이 몇 개 있습니다. 케이블카는 왕복 6,000원, 왕복 8,500원입니다."
1196,1196,61,2888,"There are two common ways to go up to N Seoul Tower. 1) By cable car. The queue is long but it is moving quite fast. The only gripe is that you are being packed like sardines in the cable car and I didn't quite enjoy that. 2) By bus. Cheaper option as well. The bus is not crowded like the cable car. But the uphill hike of 5 mins is quite strenuous.  Overall it is a great place to visit if you haven't been up. But otherwise, nothing too special.",1196,nothing,N서울타워에 올라가는 방법은 크게 두 가지가 있습니다. 1) 케이블카 이용. 대기열은 길지만 꽤 빠르게 움직입니다. 유일한 불만은 당신이 케이블카에서 정어리처럼 포장되고 있다는 것입니다. 그리고 나는 그것을 즐기지 못했습니다. 2) 버스로. 더 저렴한 옵션도 있습니다. 버스는 케이블카처럼 붐비지 않습니다. 그러나 5분의 오르막길은 꽤 힘겹다. 전반적으로 올라가지 않았다면 방문하기 좋은 곳입니다. 그러나 그렇지 않으면 너무 특별한 것은 없습니다.
1197,1197,62,2926,We went there on a very clear night. The night lights of Seoul is average and the sight from the tower is nothing spectacular. The only interesting thing is the cable car which takes you to the tower. But expect long queues. You'd get bored on the tower after 30min.,1197,nothing,우리는 매우 맑은 밤에 거기에 갔다. 서울의 야간 조명은 평범하고 타워에서 보는 광경은 장관이 아닙니다. 유일하게 흥미로운 것은 타워까지 데려다주는 케이블카입니다. 그러나 긴 대기열을 예상하십시오. 당신은 30 분 후에 타워에서 지루할 것입니다.
1198,1198,63,3043,I think you need to get a perfect day from a weather side. We spent 3 days in Seoul and there was too much fog everyday. We finally went up. It was nice but nothing special compared to other observation building around the world. Hard to see much and not worth the price.,1198,nothing,날씨 면에서 완벽한 하루를 보내야 한다고 생각합니다. 우리는 서울에서 3일을 보냈고 매일 안개가 너무 많이 끼었습니다. 우리는 마침내 올라갔다. 좋았지만 전 세계의 다른 전망대에 비하면 특별할 것은 없었다. 많이보기 힘들고 가격 가치가 없습니다.
1199,1199,64,3077,"You can see the tower from the bottom. If you want a bird eye view of the city, you can pay to go up the tower's viewing deck. Other than that there's nothing much you could do",1199,nothing,아래에서 타워를 볼 수 있습니다. 도시의 조감도를 원하면 타워의 전망대에 올라가 비용을 지불할 수 있습니다. 그 외에는 할 수 있는 게 별로 없다.
1200,1200,65,3082,"As a famous hot tourist spot, I could not accept that they don't have any notice / announcement for guests at the ticket office for cold wet weather - which the mirror at the tower was all cover by moist and nothing could be seen from inside! So what is the point for letting guest to go up and cannot see any view expect fog?",1200,nothing,관광지로 유명한 곳이라 그런지 매표소에 손님 안내방송이 없다는 사실을 용납할 수 없었습니다. 습한 날씨에 매표소에 안내방송이 없다는 사실을 용납할 수 없었습니다. 타워의 거울은 온통 습기로 가려져 내부에서 아무것도 볼 수 없었습니다. ! 그렇다면 손님이 올라가서 안개가 예상되는 어떤 전망도 볼 수 없도록 하는 요점은 무엇입니까?
1201,1201,66,3147,"This is actually anothe one telco tower used in the past, renovated to serve as a tourist attraction. The view is great if the sky is clear or you can go nite time to enjoy the city lights. Other than that nothing really special. Surrounding area is v beatiful and has some interesting trails to walk.",1201,nothing,이것은 실제로 과거에 사용되었던 또 하나의 텔코 타워이며 관광 명소 역할을 하기 위해 개조되었습니다. 하늘이 맑거나 밤에 도시의 불빛을 즐길 수 있는 경우 전망이 좋습니다. 그 외에는 딱히 특별한 것은 없습니다. 주변 지역은 v 아름답고 걸을 수있는 흥미로운 산책로가 있습니다.
