,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
44,1115,482,482,5.0,"i stayed near this traditional market during a recent visit to seoul and visited three times. huge, the place has eight numbered gates; more than 10,000 stores in buildings and stalls; merchandise ranging from flowers to military equipment; and food carts. it seems to be the liveliest in the morning, when i encountered thick crowds, and rather quiet in the late afternoon. the market obviously attracts shoppers, based on the transactions i saw taking place, but also visitors with cameras, soaking up the atmosphere and enjoying photo ops.  i went for the atmosphere but ended up returning to seek out inexpensive souvenirs, such as bookmarks and fans. though i looked at other items, including clothing and accessories, nothing appealed. much better quality can be found in nearby department stores but with higher prices.  my favorite part of the market proved to be the ubiquitous food carts, where vendors prepare all kinds of yummy-looking fare. i finally got in a long line waiting for a hotteok (deep-fried veggie pancake) by gate 2. it took about 20 minutes before i could put my order in and i received the hotteok almost immediately. the cost was 1,000 krw, about $1 u.s. i stood on the street, eating this tasty delight and savoring every bite.  it is easy to get lost in this complex of pedestrian streets and buildings, so i suggest getting a map from the market's information kiosk before starting to explore. enter from gate 2 at namdaemun-ro or gate 5 at toegye-ro. the kiosk stands on the street that connects the two gates, near the souvenir shops.  namdaemun market is easily accessed by subway (lines 1, 2, 4) and many bus lines. it takes about 15 minutes to walk there from seoul station.",1115,남대문시장,44,"나는 최근 서울을 방문하는 동안이 전통 시장 근처에 머물렀고 세 번 방문했습니다. 거대하고 그곳에는 8개의 번호가 매겨진 문이 있습니다. 건물 및 포장 마차에 10,000개 이상의 상점; 꽃에서 군사 장비에 이르는 상품; 그리고 음식 카트. 인파가 붐비는 아침에 가장 활기가 넘치고 늦은 오후에는 오히려 한산한 것 같습니다. 내가 본 거래를 기반으로 시장은 분명히 쇼핑객을 끌어들이고 카메라를 들고 분위기를 흡수하고 사진 촬영을 즐기는 방문객도 있습니다. 분위기 보려고 갔는데 책갈피와 부채 같은 저렴한 기념품을 찾으러 다시 돌아왔습니다. 의류와 액세서리를 비롯한 다른 항목을 살펴보았지만 아무 것도 끌리지 않았습니다. 훨씬 더 좋은 품질은 가까운 백화점에서 찾을 수 있지만 가격은 더 높습니다. 시장에서 내가 가장 좋아하는 부분은 판매 업체가 모든 종류의 맛있는 음식을 준비하는 유비쿼터스 식품 카트로 판명되었습니다. 드디어 2번 게이트에서 호떡(채소튀김)을 기다리기 위해 긴 줄을 섰습니다. 주문한지 20분 정도 걸렸고 거의 바로 호떡을 받았습니다. 비용은 1,000원, 약 1달러였습니다. 나는 거리에 서서 이 맛있는 기쁨을 먹고 모든 물기를 음미했습니다. 이 복잡한 보행자 거리와 건물에서는 길을 잃기 쉽기 때문에 탐험을 시작하기 전에 시장 정보 키오스크에서 지도를 구하는 것이 좋습니다. 남대문로 2번출구 퇴계로 5번출구로 진입 키오스크는 기념품 가게 근처의 두 문을 연결하는 거리에 있습니다. 남대문 시장은 지하철(1, 2, 4호선)과 많은 버스 노선으로 쉽게 접근할 수 있습니다. 서울역에서 걸어서 15분정도 걸립니다."
45,1119,486,486,5.0,"this market is packed with many locals and tourists. there is an assortment of food and drink (both restaurants and street food), fresh produce, garments and clothes and many others.  there is a portion with many stores selling all sorts of cheap accessories and raw materials to make accessories and embelishments.",1119,남대문시장,45,"이 시장은 많은 현지인과 관광객으로 가득합니다. 다양한 음식과 음료(레스토랑과 길거리 음식), 신선한 농산물, 의복, 의류 및 기타 여러 가지가 있습니다. 액세서리와 장식품을 만들기 위해 모든 종류의 값싼 액세서리와 원자재를 판매하는 많은 상점이 있는 부분이 있습니다."
46,1123,490,490,5.0,"huge market with various things. all the stores are in their own building. they sell hair accessories, jewellery, kids clothing, ladies clothing and many more. took the metro and stop at seoul station, walked the seoullo walkaway towards namdaemun market",1123,남대문시장,46,"다양한 물건이 있는 거대한 시장. 모든 상점은 자체 건물에 있습니다. 헤어 액세서리, 보석, 아동복, 여성복 등을 판매합니다. 지하철을 타고 서울역에서 하차, 남대문시장 방향으로 서울로 산책로를 걸었다."
47,1134,501,501,5.0,"there is this old lady (ajumma) who sells almonds and all the real o brownie cheaper than anyone else in seoul. i compared prices across lotte, gs25, 7-11 and all the other stores but hers were the cheapest and has the same expiry date as others.  she was very kind and she offered us to try the almonds of various flavours for free. i took a photo of her stall which i will share once i find it. her shop is very small and narrow along the main street down namdaemun market.",1134,남대문시장,47,"서울에서 누구보다 싸게 아몬드와 리얼 브라우니를 파는 아주머니(아줌마)가 있다. 나는 롯데, gs25, 7-11 및 다른 모든 상점의 가격을 비교했지만 그녀의 상점이 가장 저렴하고 다른 상점과 만료 날짜가 같습니다. 그녀는 매우 친절했고 그녀는 우리에게 다양한 맛의 아몬드를 무료로 시험해 보겠다고 제안했습니다. 나는 내가 그것을 찾으면 공유 할 그녀의 마구간 사진을 찍었습니다. 그녀의 가게는 남대문 시장의 큰 길을 따라 매우 작고 좁습니다."
48,1142,509,509,4.0,we visited this market on our last day; my husband got a good quality souvenir t-shirt for just $4. there?셲 a lot of junk but it?셲 fun to look around and plenty of places to eat or grab a coffee. the information center near gate 5? turned out to be two people standing around handing out maps which were very useful. there?셲 a good stationery store on the aptly named stationery street and a ton of camera stores all on one street.,1142,남대문시장,48,우리는 마지막 날에 이 시장을 방문했습니다. 남편은 단돈 4달러에 좋은 품질의 기념품 티셔츠를 얻었습니다. 거기?셲 잡동사니가 많지만 그것?셲 둘러보는 재미와 먹을 곳이나 커피를 마실 수 있는 곳. 5번 게이트 근처 인포메이션 센터? 매우 유용한 지도를 나눠주는 주위에 서 있는 2명의 사람으로 밝혀졌다. 셲 문구점이라는 이름에 걸맞게 좋은 문구점과 수많은 카메라 가게가 한 거리에 있습니다.
49,1151,518,518,5.0,"not much english is spoken here but you can easily point and they'll understand what you want. there are so many different stores, such as fresh food, dumplings (these are a must!), trinkets and there's this one little cart at one of the entrances where there is usually a massive line for either a sweet or savoury bun. i waited in line, and the vegetable noodle bun i bought was delicious on my empty stomach. you can really spend hours here and i'd highly recommend visiting.",1151,남대문시장,49,"여기에서는 영어를 많이 사용하지 않지만 쉽게 가리킬 수 있으며 원하는 것을 이해할 수 있습니다. 신선한 음식, 만두(필수품입니다!), 장신구와 같은 다양한 상점이 있으며 입구 중 하나에 이 작은 카트가 하나 있습니다. 일반적으로 달콤하거나 짭짤한 롤빵을 위한 엄청난 줄이 있습니다. 줄을 서서 기다렸는데 제가 사온 야채면만두는 빈속에 맛있었습니다. 여기에서 몇 시간을 보낼 수 있으며 방문하는 것이 좋습니다."
50,1158,525,525,5.0,"i really like this place. people are so friendly and there are many street shops where you can buy souvenirs and eat. there is a mandu place inside the market that is really good and really cheap. you have to go there. they give you 5 mandu for 3000 won and you will have side ?⑤т吏? for free and water. there are many tourists so, sometimes make sure to ask for a discount in some stores.",1158,남대문시장,50,"나는 이 장소를 정말로 좋아한다. 사람들은 매우 친절하고 기념품을 사고 먹을 수 있는 많은 거리 상점이 있습니다. 시장 안에 정말 맛있고 정말 저렴한 만두집이 있습니다. 당신은 거기에 가야합니다. 3,000원에 만두 5개를 주는데 사이드는 ?⑤т吏? 무료 및 물. 관광객이 많기 때문에 일부 매장에서 할인을 요청하는 경우가 있습니다."
51,1190,557,557,3.0,"we went here for clothes shopping. store owners do not allow you to try on the clothes they are selling, so having a tape measure with us helped us to decide whether an item was the right size. a lot of the stalls were pretty expensive though (we spent most of the time by the clothing buildings near hoehyoen station, exit 5). just found less than a handful of stores with the prices we were looking for, and ended up with a couple purchases. even in the summer, there were still stores by the road selling fur coats! would have wanted to spend more time exploring, but the heat of the day got to us.  there's a lot of stores selling dried fruits, vegetables, even meat! i saw dried okra, dried peppers, dried strawberries, dried octopus (both spicy and not spicy)... the choices were endless!  there's a road with stores selling stationery, wrapping paper and gift bags that had pretty attractive options. we saw a couple of skincare stores as well in the area - not sure if the prices are good compared to myeongdong. there are information booths, but the one we saw was closed during lunch break.",1190,남대문시장,51,"우리는 옷 쇼핑을 위해 여기에 갔다. 상점 주인은 판매하는 옷을 입어보는 것을 허용하지 않으므로 줄자를 가지고 있으면 품목이 올바른 크기인지 결정하는 데 도움이 되었습니다. 많은 포장 마차가 꽤 비쌌습니다 (우리는 대부분의 시간을 회현역 5번 출구 근처 의류 건물 옆에서 보냈습니다). 우리가 찾고 있던 가격으로 소수의 상점을 찾았고 몇 가지 구매로 끝났습니다. 여름에도 길가에는 모피 코트를 파는 가게가 있었다! 탐험하는 데 더 많은 시간을 보내고 싶었지만 한낮의 더위가 우리에게 다가왔습니다. 말린 과일, 야채, 심지어 고기까지 판매하는 상점이 많이 있습니다! 나는 말린 오크라, 말린 고추, 말린 딸기, 말린 문어 (매운맛과 매운맛이 아닌)를 보았습니다. 선택은 끝이 없었습니다! 꽤 매력적인 옵션이 있는 문구, 포장지 및 선물 가방을 판매하는 상점이 있는 도로가 있습니다. 우리는 그 지역에 두 개의 스킨케어 매장도 보았고 명동에 비해 가격이 좋은지 잘 모르겠습니다. 안내소가 있지만 우리가 본 것은 점심시간에 문을 닫았다."
52,1203,570,570,2.0,this area is older and smaller. many small stores filled with stuff. the inside of the buildings are even worse. people have crammed their wares into a small area and sit like a flea market for you to come by. it?셲 neat to see but nothing seemed light to buy. at one point i used the bathroom which was a hole in the ground. cool to walk through but lower quality options.,1203,남대문시장,52,이 지역은 더 오래되고 작습니다. 물건으로 가득 찬 많은 작은 상점. 건물 내부는 더 심각하다. 사람들은 자신의 상품을 작은 공간에 쑤셔 넣고 벼룩시장처럼 자리에 앉았습니다. 그것은? 셲 보기에는 깔끔하지만 살만한 것이 없어 보였다. 어느 시점에서 나는 땅에 구멍이었던 욕실을 사용했습니다. 걷기에는 시원하지만 품질이 낮은 옵션.
53,1207,574,574,4.0,"our hotel was just 10 mins away, so we usually go through the namdaemun market everyday. it?셲 one big market that sells the same or similar things. the market was confusing at first since every stores looked alike, but after a few times of getting lost we finally figured out the directions. from this market is about another 8-10 mins walk to the other popular m market. there were also a few food stands but not sure if it?셲 good or not.",1207,남대문시장,53,우리 호텔이 10분 거리에 있어서 남대문 시장을 매일 들락거린다. 셲 동일하거나 유사한 물건을 판매하는 하나의 큰 시장. 가게마다 모양이 비슷해서 처음에는 시장이 혼란스러웠지만 몇 번을 헤매다 결국 방향을 알아냈습니다. 이 시장에서 다른 인기 있는 m 시장까지 도보로 약 8-10분이 소요됩니다. 음식 노점도 몇 개 있었지만 그것이 좋은지 아닌지 확실하지 않습니까? 셲.
