,Unnamed: 0,NAME,STAR,REVIEW,DATE
92,92,ruffeecola,4.0,The exchange of guards are extended up to the external side streets of the palace You can also enjoy the view from the top of the building across Deoksugung on weekends  How to get to Deoksugung Palace  Address 99 Sejongdaero Junggu Seoul    99 Direction Get off at City Hall Station Seoul Subway Line 1 \xe2\x80\x93 Exit 2  Seoul Subway Line 2 \xe2\x80\x93 Exit 12 turn left at the exit and walk straight for 30 meters,"Written November 16, 2017"
93,93,YP CHAN,5.0,We managed to secure tickets for the Secret Garden in Deoksugung on our first day in Seoul and all other days for our Seoul trip was sold out While the weather forecast was not good we proceeded on to visit this palace and its garden  Of course it would be a much better visit in gorgeous autumn weather but we managed to enjoy the gardens and the castle complex with its spectacular foliage before the huge downpour Do allow at least half a day in good weather to fully appreciate this complex,"Written November 12, 2017"
94,94,JavaMama58,3.0,The backdrop with leaves etc was dramatic But there really isnt anything to see inside the structures and we could only appreciate from the outside Wish there was more The changing of the guards was a nice bonus,"Written November 7, 2017"
95,95,Faye G,4.0,After my 16 hour flight and few hours sleep walking through a new city can be quite daunting but this was the best place I could have ended up the palace and buildings were lovely and there wasnt too many people I was also there for the guards show which was also very entertaining,"Written November 2, 2017"
96,96,Waron S,3.0,I plan to go to other palace but our dinner dragged on until 2pm This palace seems to be the only one still open without reservation  The lightning is not good enough so we werent able to truly appreciate the palace but its a unique feeling strolling around the historic place at night,"Written October 22, 2017"
97,97,ruth s,4.0,The Changing of the Guards ceremony was quite elaborate and more detailed than that of the larger Gyeongbokgung Palace Unfortunately the viewing area was smaller so it was hard to enjoy all the pageantry drills and musical instruments The grounds of this palace are adjacent to the City Hall so one sees the contrast of the modern and traditional buildings,"Written October 17, 2017"
98,98,Felix3105,3.0,Unless you cannot visit Gyeongbokgung Palace or Changdeokgung Palace do not bother to visit here as it is a very small palace,"Written October 17, 2017"
99,99,AhmadDundee,4.0,Had the opportunity to witness the change of guard Steep in tradition the colours were just beautiful to watch The palace was beautifully built location was super convenient A beautiful experience in Seoul,"Written October 10, 2017"
100,100,Timothy C,4.0,This palace was very near our hotel and close to City Hall which is one of the most active places on weekends We strolled the grounds which while not as impressive as those at other palaces were pleasant The Changing of the Guards is colorful and impressive and is worth scheduling your time to catch,"Written October 6, 2017"
101,101,sarrang,4.0,The regular changing of the guards ceremony is worth seeing with an English language commentary A very convenient location just across the road from Seoul city hall and the city hall itself is worth visiting the basement had an archeological display As for the many temples we visited one tends to forget the specifics of each palace I remember that one of the palace buildings had an organised tour only way to get in but this needs to be booked in advance By the way I was entitled to free entry to many of the palaces and temples due to being over 65 a great deal Worth a visit and easy to get to,"Written October 1, 2017"
